Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,19,0,4.6324,4.6682,0,21.0998,-67.7996,0
0,1,20,0,4.6324,4.6683,0,25.7681,-67.7996,0
0,1,21,0,4.6324,4.6682,0,30.4363,-67.7996,0
0,1,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,1,20,2,4.6323,4.6683,0,25.7681,-58.5349,0
0,0,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,20,2,4.6323,4.6683,0,25.7681,-58.5349,0
0,1,20,1,4.6324,4.6683,0,25.7681,-63.1672,0
0,1,20,0,4.6324,4.6683,0,25.7681,-67.7996,0
0,1,21,0,4.6324,4.6682,0,30.4363,-67.7996,0
0,1,22,0,4.6324,4.6682,0,35.1045,-67.7996,0
0,1,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,1,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,0,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,1,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,21,0,4.6324,4.6682,0,30.4363,-67.7996,0
0,1,22,0,4.6324,4.6682,0,35.1045,-67.7996,0
0,1,23,0,4.6324,4.6683,0,39.7728,-67.7996,0
0,1,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,1,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,0,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,1,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,22,0,4.6324,4.6682,0,35.1045,-67.7996,0
0,1,23,0,4.6324,4.6683,0,39.7728,-67.7996,0
0,1,24,0,4.6324,4.6682,0,44.441,-67.7996,0
0,1,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,1,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,0,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,1,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,23,0,4.6324,4.6683,0,39.7728,-67.7996,0
0,1,24,0,4.6324,4.6682,0,44.441,-67.7996,0
0,1,25,0,4.6324,4.6683,0,49.1093,-67.7996,0
0,1,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,1,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,0,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,1,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,24,0,4.6324,4.6682,0,44.441,-67.7996,0
0,1,25,0,4.6324,4.6683,0,49.1093,-67.7996,0
0,1,26,0,4.6324,4.6682,0,53.7775,-67.7996,0
0,1,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,1,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,0,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,1,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,25,0,4.6324,4.6683,0,49.1093,-67.7996,0
0,1,26,0,4.6324,4.6682,0,53.7775,-67.7996,0
0,1,27,0,4.6324,4.6683,0,58.4457,-67.7996,0
0,1,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,1,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,0,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,1,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,26,0,4.6324,4.6682,0,53.7775,-67.7996,0
0,1,27,0,4.6324,4.6683,0,58.4457,-67.7996,0
0,1,28,0,4.6324,4.6682,0,63.114,-67.7996,0
0,1,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,1,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,0,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,1,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,27,0,4.6324,4.6683,0,58.4457,-67.7996,0
0,1,28,0,4.6324,4.6682,0,63.114,-67.7996,0
0,1,29,0,4.6324,4.66821,0,67.7822,-67.7996,0
0,1,29,1,4.6324,4.66821,0,67.7822,-63.1672,0
0,1,29,2,4.6323,4.66821,0,67.7822,-58.5349,0
0,1,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,0,29,1,4.6324,4.66821,0,67.7822,-63.1672,0
0,1,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,1,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,28,0,4.6324,4.6682,0,63.114,-67.7996,0
0,1,29,0,4.6324,4.66821,0,67.7822,-67.7996,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,2,4.6323,4.66821,0,67.7822,-58.5349,0
0,0,0,2,4.6323,4.6683,0,-67.5968,-58.5349,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,1,4.6324,4.6683,0,-67.5968,-63.1672,0
0,1,1,1,4.6324,4.6682,0,-62.9286,-63.1672,0
0,1,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,1,0,3,4.6324,4.6683,0,-67.5968,-53.9025,0
0,0,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,0,3,4.6324,4.6683,0,-67.5968,-53.9025,0
0,1,0,2,4.6323,4.6683,0,-67.5968,-58.5349,0
0,1,0,1,4.6324,4.6683,0,-67.5968,-63.1672,0
0,1,1,1,4.6324,4.6682,0,-62.9286,-63.1672,0
0,1,2,1,4.6324,4.6683,0,-58.2604,-63.1672,0
0,1,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,1,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,0,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,1,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,1,1,4.6324,4.6682,0,-62.9286,-63.1672,0
0,1,2,1,4.6324,4.6683,0,-58.2604,-63.1672,0
0,1,3,1,4.6324,4.6682,0,-53.5921,-63.1672,0
0,1,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,1,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,0,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,1,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,2,1,4.6324,4.6683,0,-58.2604,-63.1672,0
0,1,3,1,4.6324,4.6682,0,-53.5921,-63.1672,0
0,1,4,1,4.6324,4.6683,0,-48.9239,-63.1672,0
0,1,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,1,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,0,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,1,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,3,1,4.6324,4.6682,0,-53.5921,-63.1672,0
0,1,4,1,4.6324,4.6683,0,-48.9239,-63.1672,0
0,1,5,1,4.6324,4.6682,0,-44.2556,-63.1672,0
0,1,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,1,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,0,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,1,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,4,1,4.6324,4.6683,0,-48.9239,-63.1672,0
0,1,5,1,4.6324,4.6682,0,-44.2556,-63.1672,0
0,1,6,1,4.6324,4.6682,0,-39.5874,-63.1672,0
0,1,6,2,4.6323,4.6682,0,-39.5874,-58.5349,0
0,1,6,3,4.6324,4.6682,0,-39.5874,-53.9025,0
0,1,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,0,6,2,4.6323,4.6682,0,-39.5874,-58.5349,0
0,1,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,1,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,5,1,4.6324,4.6682,0,-44.2556,-63.1672,0
0,1,6,1,4.6324,4.6682,0,-39.5874,-63.1672,0
0,1,7,1,4.6324,4.6683,0,-34.9192,-63.1672,0
0,1,7,2,4.6323,4.6683,0,-34.9192,-58.5349,0
0,1,7,3,4.6324,4.6683,0,-34.9192,-53.9025,0
0,1,6,3,4.6324,4.6682,0,-39.5874,-53.9025,0
0,0,7,2,4.6323,4.6683,0,-34.9192,-58.5349,0
0,1,6,3,4.6324,4.6682,0,-39.5874,-53.9025,0
0,1,6,2,4.6323,4.6682,0,-39.5874,-58.5349,0
0,1,6,1,4.6324,4.6682,0,-39.5874,-63.1672,0
0,1,7,1,4.6324,4.6683,0,-34.9192,-63.1672,0
0,1,8,1,4.6324,4.6682,0,-30.2509,-63.1672,0
0,1,8,2,4.6323,4.6682,0,-30.2509,-58.5349,0
0,1,8,3,4.6324,4.6682,0,-30.2509,-53.9025,0
0,1,7,3,4.6324,4.6683,0,-34.9192,-53.9025,0
0,0,8,2,4.6323,4.6682,0,-30.2509,-58.5349,0
0,1,7,3,4.6324,4.6683,0,-34.9192,-53.9025,0
0,1,7,2,4.6323,4.6683,0,-34.9192,-58.5349,0
0,1,7,1,4.6324,4.6683,0,-34.9192,-63.1672,0
0,1,8,1,4.6324,4.6682,0,-30.2509,-63.1672,0
0,1,9,1,4.6324,4.6683,0,-25.5826,-63.1672,0
0,1,9,2,4.6323,4.6683,0,-25.5826,-58.5349,0
0,1,9,3,4.6324,4.6683,0,-25.5826,-53.9025,0
0,1,8,3,4.6324,4.6682,0,-30.2509,-53.9025,0
0,0,9,2,4.6323,4.6683,0,-25.5826,-58.5349,0
0,1,8,3,4.6324,4.6682,0,-30.2509,-53.9025,0
0,1,8,2,4.6323,4.6682,0,-30.2509,-58.5349,0
0,1,8,1,4.6324,4.6682,0,-30.2509,-63.1672,0
0,1,9,1,4.6324,4.6683,0,-25.5826,-63.1672,0
0,1,10,1,4.6324,4.6682,0,-20.9144,-63.1672,0
0,1,10,2,4.6323,4.6682,0,-20.9144,-58.5349,0
0,1,10,3,4.6324,4.6682,0,-20.9144,-53.9025,0
0,1,9,3,4.6324,4.6683,0,-25.5826,-53.9025,0
0,0,10,2,4.6323,4.6682,0,-20.9144,-58.5349,0
0,1,9,3,4.6324,4.6683,0,-25.5826,-53.9025,0
0,1,9,2,4.6323,4.6683,0,-25.5826,-58.5349,0
0,1,9,1,4.6324,4.6683,0,-25.5826,-63.1672,0
0,1,10,1,4.6324,4.6682,0,-20.9144,-63.1672,0
0,1,11,1,4.6324,4.6683,0,-16.2461,-63.1672,0
0,1,11,2,4.6323,4.6683,0,-16.2461,-58.5349,0
0,1,11,3,4.6324,4.6683,0,-16.2461,-53.9025,0
0,1,10,3,4.6324,4.6682,0,-20.9144,-53.9025,0
0,0,11,2,4.6323,4.6683,0,-16.2461,-58.5349,0
0,1,10,3,4.6324,4.6682,0,-20.9144,-53.9025,0
0,1,10,2,4.6323,4.6682,0,-20.9144,-58.5349,0
0,1,10,1,4.6324,4.6682,0,-20.9144,-63.1672,0
0,1,11,1,4.6324,4.6683,0,-16.2461,-63.1672,0
0,1,12,1,4.6324,4.66821,0,-11.5779,-63.1672,0
0,1,12,2,4.6323,4.66821,0,-11.5779,-58.5349,0
0,1,12,3,4.6324,4.66821,0,-11.5779,-53.9025,0
0,1,11,3,4.6324,4.6683,0,-16.2461,-53.9025,0
0,0,12,2,4.6323,4.66821,0,-11.5779,-58.5349,0
0,1,11,3,4.6324,4.6683,0,-16.2461,-53.9025,0
0,1,11,2,4.6323,4.6683,0,-16.2461,-58.5349,0
0,1,11,1,4.6324,4.6683,0,-16.2461,-63.1672,0
0,1,12,1,4.6324,4.66821,0,-11.5779,-63.1672,0
0,1,13,1,4.6324,4.66824,0,-6.90967,-63.1672,0
0,1,13,2,4.6323,4.66824,0,-6.90967,-58.5349,0
0,1,13,3,4.6324,4.66824,0,-6.90967,-53.9025,0
0,1,12,3,4.6324,4.66821,0,-11.5779,-53.9025,0
0,0,13,2,4.6323,4.66824,0,-6.90967,-58.5349,0
0,1,12,3,4.6324,4.66821,0,-11.5779,-53.9025,0
0,1,12,2,4.6323,4.66821,0,-11.5779,-58.5349,0
0,1,12,1,4.6324,4.66821,0,-11.5779,-63.1672,0
0,1,13,1,4.6324,4.66824,0,-6.90967,-63.1672,0
0,1,14,1,4.6324,4.66824,0,-2.24143,-63.1672,0
0,1,14,2,4.6323,4.66824,0,-2.24143,-58.5349,0
0,1,14,3,4.6324,4.66824,0,-2.24143,-53.9025,0
0,1,13,3,4.6324,4.66824,0,-6.90967,-53.9025,0
0,0,14,2,4.6323,4.66824,0,-2.24143,-58.5349,0
0,1,13,3,4.6324,4.66824,0,-6.90967,-53.9025,0
0,1,13,2,4.6323,4.66824,0,-6.90967,-58.5349,0
0,1,13,1,4.6324,4.66824,0,-6.90967,-63.1672,0
0,1,14,1,4.6324,4.66824,0,-2.24143,-63.1672,0
0,1,15,1,4.6324,4.66825,0,2.42682,-63.1672,0
0,1,15,2,4.6323,4.66825,0,2.42682,-58.5349,0
0,1,15,3,4.6324,4.66825,0,2.42682,-53.9025,0
0,1,14,3,4.6324,4.66824,0,-2.24143,-53.9025,0
0,0,15,2,4.6323,4.66825,0,2.42682,-58.5349,0
0,1,14,3,4.6324,4.66824,0,-2.24143,-53.9025,0
0,1,14,2,4.6323,4.66824,0,-2.24143,-58.5349,0
0,1,14,1,4.6324,4.66824,0,-2.24143,-63.1672,0
0,1,15,1,4.6324,4.66825,0,2.42682,-63.1672,0
0,1,16,1,4.6324,4.66824,0,7.09506,-63.1672,0
0,1,16,2,4.6323,4.66824,0,7.09506,-58.5349,0
0,1,16,3,4.6324,4.66824,0,7.09506,-53.9025,0
0,1,15,3,4.6324,4.66825,0,2.42682,-53.9025,0
0,0,16,2,4.6323,4.66824,0,7.09506,-58.5349,0
0,1,15,3,4.6324,4.66825,0,2.42682,-53.9025,0
0,1,15,2,4.6323,4.66825,0,2.42682,-58.5349,0
0,1,15,1,4.6324,4.66825,0,2.42682,-63.1672,0
0,1,16,1,4.6324,4.66824,0,7.09506,-63.1672,0
0,1,17,1,4.6324,4.66822,0,11.7633,-63.1672,0
0,1,17,2,4.6323,4.66822,0,11.7633,-58.5349,0
0,1,17,3,4.6324,4.66822,0,11.7633,-53.9025,0
0,1,16,3,4.6324,4.66824,0,7.09506,-53.9025,0
0,0,17,2,4.6323,4.66822,0,11.7633,-58.5349,0
0,1,16,3,4.6324,4.66824,0,7.09506,-53.9025,0
0,1,16,2,4.6323,4.66824,0,7.09506,-58.5349,0
0,1,16,1,4.6324,4.66824,0,7.09506,-63.1672,0
0,1,17,1,4.6324,4.66822,0,11.7633,-63.1672,0
0,1,18,1,4.6324,4.6683,0,16.4315,-63.1672,0
0,1,18,2,4.6323,4.6683,0,16.4315,-58.5349,0
0,1,18,3,4.6324,4.6683,0,16.4315,-53.9025,0
0,1,17,3,4.6324,4.66822,0,11.7633,-53.9025,0
0,0,18,2,4.6323,4.6683,0,16.4315,-58.5349,0
0,1,17,3,4.6324,4.66822,0,11.7633,-53.9025,0
0,1,17,2,4.6323,4.66822,0,11.7633,-58.5349,0
0,1,17,1,4.6324,4.66822,0,11.7633,-63.1672,0
0,1,18,1,4.6324,4.6683,0,16.4315,-63.1672,0
0,1,19,1,4.6324,4.6682,0,21.0998,-63.1672,0
0,1,19,2,4.6323,4.6682,0,21.0998,-58.5349,0
0,1,19,3,4.6324,4.6682,0,21.0998,-53.9025,0
0,1,18,3,4.6324,4.6683,0,16.4315,-53.9025,0
0,0,19,2,4.6323,4.6682,0,21.0998,-58.5349,0
0,1,18,3,4.6324,4.6683,0,16.4315,-53.9025,0
0,1,18,2,4.6323,4.6683,0,16.4315,-58.5349,0
0,1,18,1,4.6324,4.6683,0,16.4315,-63.1672,0
0,1,19,1,4.6324,4.6682,0,21.0998,-63.1672,0
0,1,20,1,4.6324,4.6683,0,25.7681,-63.1672,0
0,1,20,2,4.6323,4.6683,0,25.7681,-58.5349,0
0,1,20,3,4.6324,4.6683,0,25.7681,-53.9025,0
0,1,19,3,4.6324,4.6682,0,21.0998,-53.9025,0
0,0,20,2,4.6323,4.6683,0,25.7681,-58.5349,0
0,1,19,3,4.6324,4.6682,0,21.0998,-53.9025,0
0,1,19,2,4.6323,4.6682,0,21.0998,-58.5349,0
0,1,19,1,4.6324,4.6682,0,21.0998,-63.1672,0
0,1,20,1,4.6324,4.6683,0,25.7681,-63.1672,0
0,1,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,1,21,3,4.6324,4.6682,0,30.4363,-53.9025,0
0,1,20,3,4.6324,4.6683,0,25.7681,-53.9025,0
0,0,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,1,20,3,4.6324,4.6683,0,25.7681,-53.9025,0
0,1,20,2,4.6323,4.6683,0,25.7681,-58.5349,0
0,1,20,1,4.6324,4.6683,0,25.7681,-63.1672,0
0,1,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,1,22,3,4.6324,4.6682,0,35.1045,-53.9025,0
0,1,21,3,4.6324,4.6682,0,30.4363,-53.9025,0
0,0,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,1,21,3,4.6324,4.6682,0,30.4363,-53.9025,0
0,1,21,2,4.6323,4.6682,0,30.4363,-58.5349,0
0,1,21,1,4.6324,4.6682,0,30.4363,-63.1672,0
0,1,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,1,23,3,4.6324,4.6683,0,39.7728,-53.9025,0
0,1,22,3,4.6324,4.6682,0,35.1045,-53.9025,0
0,0,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,1,22,3,4.6324,4.6682,0,35.1045,-53.9025,0
0,1,22,2,4.6323,4.6682,0,35.1045,-58.5349,0
0,1,22,1,4.6324,4.6682,0,35.1045,-63.1672,0
0,1,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,1,24,3,4.6324,4.6682,0,44.441,-53.9025,0
0,1,23,3,4.6324,4.6683,0,39.7728,-53.9025,0
0,0,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,1,23,3,4.6324,4.6683,0,39.7728,-53.9025,0
0,1,23,2,4.6323,4.6683,0,39.7728,-58.5349,0
0,1,23,1,4.6324,4.6683,0,39.7728,-63.1672,0
0,1,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,1,25,3,4.6324,4.6683,0,49.1093,-53.9025,0
0,1,24,3,4.6324,4.6682,0,44.441,-53.9025,0
0,0,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,1,24,3,4.6324,4.6682,0,44.441,-53.9025,0
0,1,24,2,4.6323,4.6682,0,44.441,-58.5349,0
0,1,24,1,4.6324,4.6682,0,44.441,-63.1672,0
0,1,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,1,26,3,4.6324,4.6682,0,53.7775,-53.9025,0
0,1,25,3,4.6324,4.6683,0,49.1093,-53.9025,0
0,0,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,1,25,3,4.6324,4.6683,0,49.1093,-53.9025,0
0,1,25,2,4.6323,4.6683,0,49.1093,-58.5349,0
0,1,25,1,4.6324,4.6683,0,49.1093,-63.1672,0
0,1,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,1,27,3,4.6324,4.6683,0,58.4457,-53.9025,0
0,1,26,3,4.6324,4.6682,0,53.7775,-53.9025,0
0,0,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,1,26,3,4.6324,4.6682,0,53.7775,-53.9025,0
0,1,26,2,4.6323,4.6682,0,53.7775,-58.5349,0
0,1,26,1,4.6324,4.6682,0,53.7775,-63.1672,0
0,1,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,1,28,3,4.6324,4.6682,0,63.114,-53.9025,0
0,1,27,3,4.6324,4.6683,0,58.4457,-53.9025,0
0,0,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,1,27,3,4.6324,4.6683,0,58.4457,-53.9025,0
0,1,27,2,4.6323,4.6683,0,58.4457,-58.5349,0
0,1,27,1,4.6324,4.6683,0,58.4457,-63.1672,0
0,1,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,29,1,4.6324,4.66821,0,67.7822,-63.1672,0
0,1,29,2,4.6323,4.66821,0,67.7822,-58.5349,0
0,1,29,3,4.6324,4.66821,0,67.7822,-53.9025,0
0,1,28,3,4.6324,4.6682,0,63.114,-53.9025,0
0,0,29,2,4.6323,4.66821,0,67.7822,-58.5349,0
0,1,28,3,4.6324,4.6682,0,63.114,-53.9025,0
0,1,28,2,4.6323,4.6682,0,63.114,-58.5349,0
0,1,28,1,4.6324,4.6682,0,63.114,-63.1672,0
0,1,29,1,4.6324,4.66821,0,67.7822,-63.1672,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,3,4.6324,4.66821,0,67.7822,-53.9025,0
0,0,0,3,4.6324,4.6683,0,-67.5968,-53.9025,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,2,4.6323,4.6683,0,-67.5968,-58.5349,0
0,1,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,1,1,4,4.6324,4.6682,0,-62.9286,-49.2701,0
0,1,0,4,4.6324,4.6683,0,-67.5968,-49.2701,0
0,0,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,1,0,4,4.6324,4.6683,0,-67.5968,-49.2701,0
0,1,0,3,4.6324,4.6683,0,-67.5968,-53.9025,0
0,1,0,2,4.6323,4.6683,0,-67.5968,-58.5349,0
0,1,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,1,2,4,4.6324,4.6683,0,-58.2604,-49.2701,0
0,1,1,4,4.6324,4.6682,0,-62.9286,-49.2701,0
0,0,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,1,1,4,4.6324,4.6682,0,-62.9286,-49.2701,0
0,1,1,3,4.6324,4.6682,0,-62.9286,-53.9025,0
0,1,1,2,4.6323,4.6682,0,-62.9286,-58.5349,0
0,1,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,1,3,4,4.6324,4.6682,0,-53.5921,-49.2701,0
0,1,2,4,4.6324,4.6683,0,-58.2604,-49.2701,0
0,0,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,1,2,4,4.6324,4.6683,0,-58.2604,-49.2701,0
0,1,2,3,4.6324,4.6683,0,-58.2604,-53.9025,0
0,1,2,2,4.6323,4.6683,0,-58.2604,-58.5349,0
0,1,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,1,4,4,4.6324,4.6683,0,-48.9239,-49.2701,0
0,1,3,4,4.6324,4.6682,0,-53.5921,-49.2701,0
0,0,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,1,3,4,4.6324,4.6682,0,-53.5921,-49.2701,0
0,1,3,3,4.6324,4.6682,0,-53.5921,-53.9025,0
0,1,3,2,4.6323,4.6682,0,-53.5921,-58.5349,0
0,1,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,1,5,4,4.6324,4.6682,0,-44.2556,-49.2701,0
0,1,4,4,4.6324,4.6683,0,-48.9239,-49.2701,0
0,0,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,1,4,4,4.6324,4.6683,0,-48.9239,-49.2701,0
0,1,4,3,4.6324,4.6683,0,-48.9239,-53.9025,0
0,1,4,2,4.6323,4.6683,0,-48.9239,-58.5349,0
0,1,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,6,2,4.6323,4.6682,0,-39.5874,-58.5349,0
0,1,6,3,4.6324,4.6682,0,-39.5874,-53.9025,0
0,1,6,4,4.6324,4.6682,0,-39.5874,-49.2701,0
0,1,5,4,4.6324,4.6682,0,-44.2556,-49.2701,0
0,0,6,3,4.6324,4.6682,0,-39.5874,-53.9025,0
0,1,5,4,4.6324,4.6682,0,-44.2556,-49.2701,0
0,1,5,3,4.6324,4.6682,0,-44.2556,-53.9025,0
0,1,5,2,4.6323,4.6682,0,-44.2556,-58.5349,0
0,1,6,2,4.6323,4.6682,0,-39.5874,-58.5349,0
0,1,7,2,4.6323,4.6683,0,-34.9192,-58.5349,0
0,1,7,3,4.6324,4.6683,0,-34.9192,-53.9025,0
0,1,7,4,4.6324,4.6683,0,-34.9192,-49.2701,0
0,1,6,4,4.6324,4.6682,0,-39.5874,-49.2701,0
0,0,7,3,4.6324,4.6683,0,-34.9192,-53.9025,0
0,1,6,4,4.6324,4.6682,0,-39.5874,-49.2701,0
